anuncio/propriedade,tipo,freguesia,concelho,distrito,area(m²),valor renda(€/mes)
Quinta T3 para arrendamento,Moradia,São Miguel do Souto e Mosteirô,Santa Maria da Feira,Aveiro,12000.0,9000
"Apartamento T4 com vista rio e garagem, Lapa, Lisboa",Apartamento,Desconhecido,Estrela,Lisboa,335.0,9000
Nave Industrial/Logística | VN Gaia | ARRENDA,Armazém,Mafamude e Vilar do Paraíso,Vila Nova de Gaia,Porto,2290.0,9160
Arrendamento | Escritórios | Edifício de Prestígio| Carnaxide,Escritório,Carnaxide e Queijas,Oeiras,Lisboa,750.0,9180
"Um espaço comercial na Av 25 Abril, Povoa de Varzim (junto à BMCar)",Loja,Póvoa de Varzim,Beiriz e Argivai,"Povoa de Varzim, Porto",850.0,9250
"Arrendamento de Estabelecimento Comercial com 1350 m2, Póvoa de Varzi",Armazém,Póvoa de Varzim,Beiriz e Argivai,"Povoa de Varzim, Porto",1350.0,9250
Armazém com 1500m2,Armazém,Cacém e São Marcos,Sintra,Lisboa,1500.0,9250
Loja de 180m2 Junto ao Nosso Shopping | Vila Real,Loja,Vila Real (Nossa Senhora da Conceição,São Pedro e São Dinis),Vila Real,182.5,1500
Loja Arrendamento Porto,Loja,Cedofeita,Santo Ildefonso,"Sé, Miragaia, São Nicolau e Vitória, Porto",450.0,3250
Arrendar Escritório Edifício Tejo | 389 m2 | Alfragide,Escritório,Carnaxide e Queijas,Oeiras,Lisboa,389.0,3890
Arrendar Escritório Edifício Tejo | 430 m2 | Carnaxide,Escritório,Carnaxide e Queijas,Oeiras,Lisboa,430.0,4300
Arrendar Escritório Alfragide | 294 m2 | Edifício Tejo,Escritório,Carnaxide e Queijas,Oeiras,Lisboa,294.0,2940
Escritório 130 m2 Consiglieri Park,Escritório,Barcarena,Oeiras,Lisboa,130.0,1600
"SEM FIADOR. Ao metro Marquês, mobilado e equipado",Apartamento,Desconhecido,Paranhos,Porto,40.0,850
Acesso completo a um espaço de coworking em Braamcamp,Escritório,Desconhecido,Santo António,Lisboa,8.0,189
Coworking - Posto de Trabalho - Salvaterra De Magos - 185€,Escritório,Salvaterra de Magos e Foros de Salvaterra,Salvaterra de Magos,Santarém,20.0,185
Escritório no centro de Torres Vedras,Escritório,Torres Vedras (São Pedro,Santiago,"Santa Maria do Castelo e São Miguel) e Matacães, Torres Vedras, Lisboa",12.0,185
Arrecadação / Armazem nas Avenidas Novas,Armazém,Desconhecido,Avenidas Novas,Lisboa,7.0,185
Espaço comercial no centro de Barcelos,Loja,Barcelos,Vila Boa e Vila Frescainha (São Martinho e São Pedro),"Barcelos, Braga",310.0,3500
Moradia T2 nova a estrear para arrendamento em Alcantarilha,Moradia,Alcantarilha e Pêra,Silves,Faro,97.0,2500
"Loja para arrendamento no Infantado, Loures",Loja,Desconhecido,Loures,Lisboa,400.0,5000
Moradia T3 para arrendamento,Moradia,Charneca de Caparica e Sobreda,Almada,Setúbal,342.0,7000
Apartamento T2+1 no centro de Rio Tinto com varanda e garagem,Apartamento,Rio Tinto,Gondomar,Porto,110.0,1425
Escritório com 170m - Miraflores,Escritório,Algés,Linda-a-Velha e Cruz Quebrada-Dafundo,"Oeiras, Lisboa",170.0,1300
Moradia T5 com Terraço e  apartamento T1 independente,Moradia,Desconhecido,Santo António,Lisboa,374.0,7000
Apartamento T2+1 no centro de Rio Tinto com varanda e gar...,Apartamento,Rio Tinto,Gondomar,Porto,110.0,1425
T2 Prq dos Principes - Arrendamento,Apartamento,Desconhecido,Lumiar,Lisboa,108.0,1700
T4 com 4 suítes - luxo contemporâneo em condomínio privad...,Apartamento,Desconhecido,São Vicente,Lisboa,240.0,7000
Apartamento com 218 m2 remodelado a estrear,Apartamento,Desconhecido,São Domingos de Benfica,Lisboa,165.2,3500
Apartamento T4 Duplex mobilado e equipado- Gaia,Apartamento,Mafamude e Vilar do Paraíso,Vila Nova de Gaia,Porto,209.0,2850
"Loja Arrendamento em Mafamude e Vilar do Paraíso,Vila Nova de Gaia",Escritório,Mafamude e Vilar do Paraíso,Vila Nova de Gaia,Porto,170.0,1800
Moradia T4 no Marinha Guincho em Cascais,Moradia,Alcabideche,Cascais,Lisboa,240.0,7000
"Apartamento T1, mobilado e equipado, junto ao El Corte In...",Apartamento,Mafamude e Vilar do Paraíso,Vila Nova de Gaia,Porto,85.4,1300
Armazém 1480m2 logradouro 1000m2 p. rolante 5 To. Pero Pinheiro Sintra,Armazém,Almargem do Bispo,Pêro Pinheiro e Montelavar,"Sintra, Lisboa",1680.0,7000
Apartamento T2 para arrendamento em Alcantara,Apartamento,Desconhecido,Alcântara,Lisboa,115.0,3500
Armazéns 660m2 425m2 lote 6500m2 pontes rolantes 5 T Pêro Pinheiro,Armazém,Almargem do Bispo,Pêro Pinheiro e Montelavar,"Sintra, Lisboa",1085.0,7000
ARRENDA | T3 Av. Roma | Varanda + Parqueamento + Elevador | Remodelado,Apartamento,Desconhecido,Alvalade,Lisboa,120.0,2150
Apartamento T7 para arrendamento,Apartamento,Desconhecido,Santo António,Lisboa,215.0,7000
ARRENDA T3 Av. Roma | Com Varanda + Box + Elevador|Remodelado (165m2),Apartamento,Desconhecido,Alvalade,Lisboa,120.0,2250
Armazém com 1.600m2 em Matosinhos Sul,Armazém,Matosinhos e Leça da Palmeira,Matosinhos,Porto,1600.0,7000
Excelente Moradia V5 Isolada Com Piscina e Jardim em Cascais,Moradia,Alcabideche,Cascais,Lisboa,383.0,15000
"Escritório para Arrendamento no Chiado, em Lisboa, Maravi...",Escritório,Desconhecido,Misericórdia,Lisboa,310.0,7000
Excelente Moradia V5 Isolada com Piscina e Jardim em Cascais,Moradia,Alcabideche,Cascais,Lisboa,500.0,25000
Apartamento T3 para arrendamento,Apartamento,Desconhecido,Santo António,Lisboa,90.0,7000
"T3+1 Frente à praia do Molhe | Av. Brasil - Foz | Renovado, parcialmen",Apartamento,Aldoar,Foz do Douro e Nevogilde,Porto,150.0,2900
Armazém  para arrendamento,Armazém,Algueirão-Mem Martins,Sintra,Lisboa,560.0,7000
"Moradia T9 sem móveis, localizada na Quinta do Patino - E...",Moradia,Alcabideche,Cascais,Lisboa,551.0,38000
Loja  para arrendamento,Loja,Desconhecido,Santa Maria Maior,Lisboa,262.0,7000
Escritórios | José Malhoa 11,Escritório,Desconhecido,Campolide,Lisboa,1072.23,20372
Apartamento T2 em Condomínio a 2 Minutos da Praia e do Ce...,Apartamento,Ericeira,Mafra,Lisboa,82.0,1600
Edificio de escritórios - Leira,Escritório,Tornada e Salir do Porto,Caldas da Rainha,Leiria,1380.0,7000
Loja/Armazém em Perafita,Loja,Perafita,Lavra e Santa Cruz do Bispo,"Matosinhos, Porto",1068.0,4000
Moradia Isolada T4+1 - Cascais.,Moradia,Cascais e Estoril,Cascais,Lisboa,210.0,15000
Moradia T5 no Alto do Lagoal com vista frontal de mar,Moradia,Oeiras e São Julião da Barra,Paço de Arcos e Caxias,"Oeiras, Lisboa",366.0,7000
Armazém Novo ao Gaia Shopping 1.065 m2 + logradouro,Armazém,Mafamude e Vilar do Paraíso,Vila Nova de Gaia,Porto,1065.0,5000
T3 em frente ao mar,Apartamento,Madalena,Vila Nova de Gaia,Porto,169.0,3000
Armazém com 1061m2 em Arruda dos Vinhos,Armazém,Desconhecido,Arruda dos Vinhos,Lisboa,1061.0,4200
Escritório para arrendamento nas Avenidas Novas,Escritório,Desconhecido,Avenidas Novas,Lisboa,300.0,5750
"Loja com 1057m2 no Parque Comercial N14, Maia",Loja,Castêlo da Maia,Maia,Porto,1057.0,6500
"Moradia Geminada, em condomínio fechado, com vista mar - ...",Moradia,Carcavelos e Parede,Cascais,Lisboa,298.0,15000
"Pavilhão industrial na Zona Industrial de Canelas com 996,40m2.",Armazém,Mafamude e Vilar do Paraíso,Vila Nova de Gaia,Porto,996.0,7000
"Armazém com 1056m2m2 e pé direito com 8,3m no Pinhal Novo",Armazém,Pinhal Novo,Palmela,Setúbal,1056.0,5000
"Amplo escritório em Edifício de prestigio, Sustentável, n...",Escritório,Desconhecido,Parque das Nações,Lisboa,194.0,5800
Moradia T7 para arrendamento,Moradia,Albufeira e Olhos de Água,Albufeira,Faro,663.0,7000
Armazém  para arrendamento,Armazém,Desconhecido,Fragosela,Viseu,1053.0,3250
"Moradia T5 + 3 no centro do Estoril, com piscina e amplo ...",Moradia,Cascais e Estoril,Cascais,Lisboa,532.1,10500
Loja no coração da cidade.,Loja,Vila Nova de Famalicão e Calendário,Vila Nova de Famalicão,Braga,376.0,7000
Armazém  para arrendamento,Armazém,Desconhecido,Fragosela,Viseu,1053.0,3750
Apartamento T2 no coração do Chiado com elevador,Apartamento,Desconhecido,Santa Maria Maior,Lisboa,107.0,2500
+RESERVADO*Espaço de Escritório com 580 m2 em Algés,Escritório,Algés,Linda-a-Velha e Cruz Quebrada-Dafundo,"Oeiras, Lisboa",581.0,7000
"AP-Armazém com 1 120 m2, camaras frigorificas, junto á CP de Rio Tinto",Armazém,Rio Tinto,Gondomar,Porto,1050.0,4000
"Apartamento T2 , com garagem, Avenidas Novas, Lisboa",Apartamento,Desconhecido,Campolide,Lisboa,90.0,3100
T3 flat for rent in rua Fernão Lopes,Apartamento,Desconhecido,Arroios,Lisboa,221.0,7000
Armazém com cais de carga,Armazém,Grijó e Sermonde,Vila Nova de Gaia,Porto,1050.0,3500
MORADIA T6 EM ESTORIL,Moradia,Cascais e Estoril,Cascais,Lisboa,260.0,10500
Escritório Arrendamento Lisboa,Escritório,Desconhecido,Avenidas Novas,Lisboa,376.0,6980
Armazém industrial 1050 m2. Área livre 450 m2,Armazém,Canedo,Vale e Vila Maior,"Santa Maria da Feira, Aveiro",1050.0,3800
Moradia T4 para arrendamento,Moradia,Alcabideche,Cascais,Lisboa,207.0,6900
Armazém situado num condomínio fechado em Arruda dos Vinhos,Armazém,Desconhecido,Arruda dos Vinhos,Lisboa,1050.0,4000
Armazém situado num condomínio fechado em Arruda dos Vinhos,Armazém,Desconhecido,Arruda dos Vinhos,Lisboa,1050.0,4000
Armazém situado num condomínio fechado em Arruda dos Vinhos,Armazém,Desconhecido,Arruda dos Vinhos,Lisboa,1050.0,4000
Armazém situado num condomínio fechado em Arruda dos Vinhos,Armazém,Desconhecido,Arruda dos Vinhos,Lisboa,1050.0,4000
Escritório em Miraflores,Escritório,Algés,Linda-a-Velha e Cruz Quebrada-Dafundo,"Oeiras, Lisboa",1047.0,11520
Escritório Arrendamento Oeiras,Escritório,Algés,Linda-a-Velha e Cruz Quebrada-Dafundo,"Oeiras, Lisboa",1047.0,11517
Armazém Industrial com cais de carga e descarga em Grijó,Armazém,Grijó e Sermonde,Vila Nova de Gaia,Porto,1042.0,3500
Escritórios | José Malhoa 11,Escritório,Desconhecido,Campolide,Lisboa,1031.32,15469
Loja T0 para arrendamento,Loja,Desconhecido,Santa Maria Maior,Lisboa,1030.83,38000
Armazém com 1.025m2 Palmela,Armazém,Quinta do Anjo,Palmela,Setúbal,1025.0,10000
"Moradia T6+2 para arrendamento, sem móveis com terraço Avenidas Novas",Moradia,Desconhecido,Avenidas Novas,Lisboa,455.8,8500
Apartamento T4 para arrendamento,Apartamento,Desconhecido,Avenidas Novas,Lisboa,235.0,8500
Armazém Matinha,Armazém,Desconhecido,Marvila,Lisboa,1546.0,8500
Armazém com Escritórios na Estrada de Paço de Arcos!,Armazém,Rio de Mouro,Sintra,Lisboa,1500.0,8500
"Armazém para arrendar em Marvila, Lisboa",Armazém,Desconhecido,Marvila,Lisboa,1514.0,8500
Loja na Baixa do Porto - possibilidade de restauração,Loja,Cedofeita,Santo Ildefonso,"Sé, Miragaia, São Nicolau e Vitória, Porto",267.0,8500
Armazém em Sacavém (Loures),Armazém,Sacavém e Prior Velho,Loures,Lisboa,1654.0,8500
Armazém 1100 m2 Frielas,Armazém,Santo António dos Cavaleiros e Frielas,Loures,Lisboa,1100.0,8500
Moradia T5 para arrendamento,Moradia,Alcabideche,Cascais,Lisboa,324.0,8500
*RESERVADO* Espaço de Escritório com 733 m2 em Algés,Escritório,Algés,Linda-a-Velha e Cruz Quebrada-Dafundo,"Oeiras, Lisboa",733.0,8500
Loja em edifício Histórico na Rua Fernandes Tomás com licença de utili,Loja,Cedofeita,Santo Ildefonso,"Sé, Miragaia, São Nicolau e Vitória, Porto",267.0,8500
Escritório Linda-a-Velha,Escritório,Algés,Linda-a-Velha e Cruz Quebrada-Dafundo,"Oeiras, Lisboa",788.0,8660
Armazém logístico em Palmela,Armazém,Desconhecido,Palmela,Setúbal,2323.73,8713
Armazém logístico em Palmela,Armazém,Desconhecido,Palmela,Setúbal,2324.47,8716
Armazém logístico em Palmela,Armazém,Desconhecido,Palmela,Setúbal,2330.64,8739
Loja em localização privilegiada com cozinha para Arrendar em Av Novas,Loja,Desconhecido,Avenidas Novas,Lisboa,548.0,8750
"Armazém P/ Arrendamento, Parque Industrial, Vendas Novas,...",Armazém,Desconhecido,Vendas Novas,Évora,2500.0,8750
"2 Armazéns , Montijo, Setúbal, 1.776 m2",Armazém,Montijo e Afonsoeiro,Montijo,Setúbal,1776.0,8800
Óptima loja em Avenidas Novas,Loja,Desconhecido,Avenidas Novas,Lisboa,650.0,8800
Armazém c/ 2.840m2 - Z. I. de Albergaria-a-Velha,Armazém,Albergaria-a-Velha e Valmaior,Albergaria-a-Velha,Aveiro,2840.0,8804
Armazém Zona Industrial Albergaria,Armazém,Albergaria-a-Velha e Valmaior,Albergaria-a-Velha,Aveiro,2875.0,8804
Armazém em Zona Industrial de Albergaria-a-Velha!,Armazém,Albergaria-a-Velha e Valmaior,Albergaria-a-Velha,Aveiro,2840.0,8804
Armazém,Armazém,Albergaria-a-Velha e Valmaior,Albergaria-a-Velha,Aveiro,2821.36,8804
Armazém logístico em Palmela,Armazém,Desconhecido,Palmela,Setúbal,2364.13,8865
Campolide | T0 renovado  c/ mezzanine e terraço com despesas incluídas,Apartamento,Desconhecido,Campolide,Lisboa,40.0,1300
Campolide | T0 c/ mezzanine totalmente renovado com despesas incluídas,Apartamento,Desconhecido,Campolide,Lisboa,40.0,1100
Exelente loja com 170m²,Escritório,Vila Nova de Famalicão e Calendário,Vila Nova de Famalicão,Braga,170.0,1090
Apartamento T3 - Arrendar,Apartamento,Desconhecido,União de Freguesias da cidade de Santarém,Santarém,96.02,900
Excelente Apartamento T1 junto á casa da musica,Apartamento,Desconhecido,Lordelo do Ouro e Massarelos,Porto,44.0,1200
Loja para arrendar inserida no shopping Centre das Pedral...,Loja,Desconhecido,Benfica,Lisboa,12.0,350
Loja para arrendar inserida no shopping Centre das Pedral...,Loja,Desconhecido,Benfica,Lisboa,14.0,350
Loja para arrendar inserida no shopping Centre das Pedral...,Loja,Desconhecido,Benfica,Lisboa,12.0,350
"Apartamento t3 na Quinta da Ouriva, Portimão",Apartamento,Desconhecido,Portimão,Faro,106.0,950
Loja para arrendar inserida no shopping Centre das Pedral...,Loja,Desconhecido,Benfica,Lisboa,13.0,350
Loja para arrendar inserida no shopping Centre das Pedral...,Loja,Desconhecido,Benfica,Lisboa,14.0,350
T3 na Quinta do Lambert com estacionamento!!,Apartamento,Desconhecido,Lumiar,Lisboa,106.4,2000
Apartamento T3 proximo centro Paredes,Apartamento,Desconhecido,Paredes,Porto,106.0,750
Loja – dividida – Próximo Nó Antas,Loja,Desconhecido,Paranhos,Porto,125.0,950
"STUDIO junto Hosp Luz, centro comercial Colombo e metro",Apartamento,Desconhecido,Benfica,Lisboa,18.0,965
Apartamento T2  para arrendamento,Apartamento,São Martinho,Funchal,Ilha da Madeira,125.0,1500
"Estudio Lgº 1º ten João Rodrigues Moura, metro Olivais",Apartamento,Desconhecido,Olivais,Lisboa,18.0,995
T2 mobilado para arrendar junto à Praça de Espanha,Apartamento,Desconhecido,Avenidas Novas,Lisboa,52.0,1200
Apartamento T2 para arrendamento,Apartamento,Moscavide e Portela,Loures,Lisboa,61.0,1200
Arrendo T2 Sintra,Apartamento,Rio de Mouro,Sintra,Lisboa,120.0,1300
Encantador apartamento com 3 quartos,Apartamento,Carcavelos e Parede,Cascais,Lisboa,150.0,2750
BRAND NEW 1-BEDROOM APARTMENT FOR RENT near the University Campus - Eq,Apartamento,Desconhecido,Paranhos,Porto,51.0,900
PRONTO A HABITAR - T1 NOVO - No Pólo Universitário,Apartamento,Desconhecido,Paranhos,Porto,52.0,900
Apartamento T2 | Telheiras Centro,Apartamento,Desconhecido,Lumiar,Lisboa,77.0,1500
MORADIA T6 EM ESTORIL,Moradia,Cascais e Estoril,Cascais,Lisboa,260.0,10500
Apartamento T4 Arrendamento Cascais,Apartamento,Cascais e Estoril,Cascais,Lisboa,185.0,5200
Apartamento T2 no Edifício Varandas de São João,Apartamento,Pedrouços,Maia,Porto,117.0,1200
Apartamento T2 | Carnaxide,Apartamento,Carnaxide e Queijas,Oeiras,Lisboa,85.0,1500
Apartamento T0 para arrendamento,Apartamento,Desconhecido,Paranhos,Porto,39.0,900
"partamento T2 sem móveis para arrendar, novo a estrear em...",Apartamento,Algés,Linda-a-Velha e Cruz Quebrada-Dafundo,"Oeiras, Lisboa",103.0,1950
T2 | El Corte Inglês | Renovado | Mobilado e Equipado | M...,Apartamento,Mafamude e Vilar do Paraíso,Vila Nova de Gaia,Porto,100.0,1400
T2 | Condomínio Fechado | Mobilado e Equipado | Terraço | MaiaGest,Apartamento,Santa Marinha e São Pedro da Afurada,Vila Nova de Gaia,Porto,105.0,1900
T3 | Penthouse | Paço do Rei | Mobilado | Equipado | MaiaGest,Apartamento,Mafamude e Vilar do Paraíso,Vila Nova de Gaia,Porto,130.0,2200
T2 | Mafamude | Garagem | Cozinha Equipada | MaiaGest,Apartamento,Mafamude e Vilar do Paraíso,Vila Nova de Gaia,Porto,95.0,1350
T3 | Duplex | Cozinha Equipada | Varanda | MaiaGest,Apartamento,Cedofeita,Santo Ildefonso,"Sé, Miragaia, São Nicolau e Vitória, Porto",73.0,1600
"Apartamento T2 | Baixa, Lisboa",Apartamento,Desconhecido,Santa Maria Maior,Lisboa,81.0,3000
Apartamento T3 para arrendamento,Apartamento,Cascais e Estoril,Cascais,Lisboa,167.0,3200
"Armazém em Covelas, Trofa",Armazém,Covelas,Trofa,Porto,745.0,2000
Apartamento T1 para arrendamento com estacionamento no Monte Estoril,Apartamento,Cascais e Estoril,Cascais,Lisboa,79.0,1800
Apartamento T2 mobilado para arrendamento em Campolide,Apartamento,Desconhecido,Campolide,Lisboa,109.2,2250
Espaço de Escritório para 5 pessoas na Quinta da Fonte - Paço de Arcos,Escritório,Oeiras e São Julião da Barra,Paço de Arcos e Caxias,"Oeiras, Lisboa",30.0,1999
Apartamento T4 para arrendamento no Chiado,Apartamento,Desconhecido,Santa Maria Maior,Lisboa,201.0,4800
Escritório em Canelas,Escritório,Canelas,Vila Nova de Gaia,Porto,328.0,2800
Escritório em Canelas,Escritório,Canelas,Vila Nova de Gaia,Porto,266.0,2200
Moradia T4 para arrendamento em condomínio com piscina em  Cascais,Moradia,Cascais e Estoril,Cascais,Lisboa,212.0,5000
"Apartamento T3 | Vistas Panorâmicas | Santa Marinha, V.N....",Apartamento,Santa Marinha e São Pedro da Afurada,Vila Nova de Gaia,Porto,138.0,2450
"Apartamento T3 sem móveis para arrendar, novo a estrear e...",Apartamento,Algés,Linda-a-Velha e Cruz Quebrada-Dafundo,"Oeiras, Lisboa",161.0,2950
"Apartamento T1 em Lisboa de 71,00 m2",Apartamento,Desconhecido,Lumiar,Lisboa,71.0,1600
Moradia T6 para arrendamento,Moradia,Cascais e Estoril,Cascais,Lisboa,316.0,6900
"Casa T4 em Lisboa de 350,00 m2",Moradia,Alcabideche,Cascais,Lisboa,350.0,6900
"Loft T2 em Lisboa de 286,00 m2",Apartamento,Desconhecido,Marvila,Lisboa,286.0,6900
Moradia T4+1 com jardim em Cascais,Moradia,Cascais e Estoril,Cascais,Lisboa,315.0,6900
Escritório no Campo Grande,Escritório,Desconhecido,Alvalade,Lisboa,390.0,6825
"Apartamento Penthouse T3 mobilado com varanda , vista e g...",Apartamento,Desconhecido,Estrela,Lisboa,279.0,6800
Excelente Apartamento T3 com Terraço em Condomínio com Pi...,Apartamento,Cascais e Estoril,Cascais,Lisboa,230.0,6800
Magnifico apartamentoT3 sem móveis para arrendar em Casca...,Apartamento,Cascais e Estoril,Cascais,Lisboa,229.0,6800
T3 com terraço - Quinta  da Gandarinha,Apartamento,Cascais e Estoril,Cascais,Lisboa,230.0,6800
Armazém para arrendar no Carregado,Armazém,Carregado e Cadafais,Alenquer,Lisboa,1500.0,6750
armazém com escritórios e logradouro em trajouce Cascais,Armazém,São Domingos de Rana,Cascais,Lisboa,600.0,6750
armazém escritório logradouro Trajouce-São-Domingos-de-Rana,Armazém,São Domingos de Rana,Cascais,Lisboa,600.0,6750
"Apartamento T3, a estrear, no condomínio Legacy Cascais",Apartamento,Cascais e Estoril,Cascais,Lisboa,160.0,6750
"Edifício Neopark- Escritórios de 63m2 - 581m2, estacionamento interior",Escritório,Carnaxide e Queijas,Oeiras,Lisboa,581.0,6682
"Espaço único, com 750 m2 em Cacilhas, na nova Expo de Almada",Escritório,Almada,Cova da Piedade,"Pragal e Cacilhas, Almada, Setúbal",750.0,6650
Armazém com 2000m2,Armazém,Desconhecido,Marrazes e Barosa,Leiria,2000.0,6600
"Moradia T6+1 - Birre, Cascais",Moradia,Cascais e Estoril,Cascais,Lisboa,330.0,6600
Armazém Indústria / Armazém,Armazém,Desconhecido,Marrazes e Barosa,Leiria,2000.0,6600
Escritório no Edifício 'Polo de Serviços da Maia',Escritório,Cidade da Maia,Maia,Porto,444.0,6527
Escritórios no Centro da Maia!,Escritório,Cidade da Maia,Maia,Porto,444.0,6526
Escritório em Carnaxide com 930m2 e 10 lugares de estacio...,Escritório,Carnaxide e Queijas,Oeiras,Lisboa,931.0,6517
"Moradia V5 de luxo a estrear Manique de Baixo, Alcabideche",Moradia,Alcabideche,Cascais,Lisboa,238.0,6500
Armazém com 1.219 m2 - Águeda,Armazém,Barrô e Aguada de Baixo,Águeda,Aveiro,1007.0,2320
"Escritórios, Avenida da Liberdade",Escritório,Desconhecido,Santo António,Lisboa,1005.2,25130
ARMAZEM DE RETEM,Armazém,Ovar,São João,"Arada e São Vicente de Pereira Jusã, Ovar, Aveiro",1000.0,2800
