anuncio/propriedade,tipo,FREGUESIA,CONCELHO,DISTRITO,area(m²),valor renda(€/mes)
Apartamento T1 para arrendar no Heron Castilho,Apartamento,SANTO ANTONIO,LISBOA,LISBOA,84.5,4500
Apartamento T3 para arrendamento,Apartamento,ARROIOS,LISBOA,LISBOA,144.0,4500
Moradia T3 para arrendamento,Moradia,ALGES,OEIRAS,LISBOA,173.0,4500
Apartamento T4 para arrendamento,Apartamento,OEIRAS,OEIRAS,LISBOA,201.0,4500
"T2 com Varanda na Quinta do Texugo, Charneca de Caparica",Apartamento,CHARNECA DE CAPARICA,ALMADA,SETUBAL,83.0,1150
Apartamento T2 para arrendamento,Apartamento,CAMPO DE OURIQUE,LISBOA,LISBOA,48.0,1500
Apartamento T1 para arrendamento,Apartamento,AVENIDAS NOVAS,LISBOA,LISBOA,85.0,3500
Quinta T2 para arrendamento,Moradia,CANAVIAIS,CANAVIAIS,EVORA,94.0,990
Proximidade à Serra da Arrábida e Praias,Moradia,AZEITAO,SETUBAL ,SETUBAL,400.0,4500
Apartamento T2 Duplex Novo c/ Terraço - Amial,Apartamento,PARANHOS,PORTO,PORTO,100.0,1200
Arrendamento T2 Olivais,Apartamento,ALVALADE,LISBOA,LISBOA,38.0,1100
Apartamento T3 para arrendamento,Apartamento,PORTIMAO,PORTIMAO,FARO,102.0,1800
Apartamento T3 - Junto à Av. Marquês de Pombal,Apartamento,LEIRIA,LEIRIA,LEIRIA,106.0,700
Apartamento T4 para arrendamento,Apartamento,SAO DOMINGOS DE BENFICA,LISBOA,LISBOA,170.0,4500
T4 Vista desafogada Santo Antonio dos Cavaleiros Cidade Nova,Apartamento,SANTO ANTONIO DOS CAVALEIROS,LOURES,LISBOA,90.0,1300
Moradia T3 para arrendamento,Moradia,QUINTA DO ANJO,PALMELA,SETUBAL,255.0,4500
T4 Rua António José Almeida,Apartamento,COIMBRA,SANTA CRUZ,COIMBRA,120.0,750
T3 para arrendar em Alto dos Moinhos- S. Domingos de Benfica,Apartamento,BENFICA,LISBOA,LISBOA,130.0,4500
Apartamento T3 - Valongo,Apartamento,VALONGO,VALONGO,PORTO,110.0,950
Apartamento T3 mobilado e equipado ao lado da Pastelaria Arco-Irís,Apartamento,SANTO ANTONIO DOS OLIVAIS,COIMBRA,COIMBRA,100.0,1000
"Casa / Villa T4 em Porto de 239,00 m2",Moradia,LORDELO DO OURO,PORTO,PORTO,239.0,4500
"Apartamento T4 em Lisboa de 209,00 m2",Apartamento,ESTRELA,LISBOA,LISBOA,209.0,4500
Moradia V4 para Arredamento  Bairro Encarnação / Olivais,Moradia,OLIVAIS,LISBOA,LISBOA,220.0,4500
"Moradia T5 com jardim, no centro de Carnide, Lisboa",Moradia,CARNIDE,LISBOA,LISBOA,270.0,4500
"Centro do Monte Estoril, edifício charmoso, t3 +1, vista ...",Apartamento,CASCAIS,CASCAIS,LISBOA,180.0,4400
Monte Estoril Penthouse T3 com 180m2 e terraço virado à s...,Apartamento,CASCAIS,CASCAIS,LISBOA,180.0,4400
"Penthouse T3 - Monte Estoril, Cascais.",Apartamento,CASCAIS,CASCAIS,LISBOA,160.0,4400
Moradia T3 para arrendamento,Moradia,ALGES,OEIRAS,LISBOA,127.0,4300
Apartamento T4 junto à Avenida da Liberdade,Apartamento,SANTO ANTONIO,LISBOA,LISBOA,154.9,4300
Apartamento T3 em condomínio em Cascais,Apartamento,CASCAIS,CASCAIS,LISBOA,140.0,4300
APARTAMENTO T4 NAS TORRES DO RESTELO,Apartamento,BELEM,LISBOA,LISBOA,150.0,4250
Apartamento T3 para arrendamento,Apartamento,SANTO ANTONIO,LISBOA,LISBOA,120.0,4200
Moradia T3 para arrendamento,Moradia,RIO MAIOR,RIO MAIOR,SANTAREM,81.0,950
Apartamento T2 para arrendamento,Apartamento,PENHA DE FRANCA,LISBOA,LISBOA,74.0,1300
Apartamento T3 para arrendamento,Apartamento,OLIVAIS,LISBOA,LISBOA,114.0,1500
Moradia T2 para arrendamento,Moradia,ALTURA,CASTRO MARIM,FARO,136.5,960
Apartamento T3 para arrendamento,Apartamento,ALGUEIRAO-MEM MARTINS,SINTRA,LISBOA,168.0,1500
Apartamento T3 para arrendamento,Apartamento,AGUALVA,SINTRA,LISBOA,120.0,1200
Apartamento T4 para arrendamento,Apartamento,PARQUE DAS NACOES,LISBOA,LISBOA,167.0,4000
Apartamento T0 para arrendamento,Apartamento,AVENIDAS NOVAS,LISBOA,LISBOA,39.0,1100
Apartamento T2 para arrendamento,Apartamento,MOSCAVIDE,LOURES,LISBOA,51.0,1200
Apartamento T2 para arrendamento,Apartamento,SETUBAL,NOSSA SENHORA DA ANUNCIADA,SETUBAL,70.4,1000
Apartamento T0 para arrendamento,Apartamento,QUARTEIRA,LOULE,FARO,51.0,1000
Apartamento T1 para arrendamento,Apartamento,ARROIOS,LISBOA,LISBOA,66.0,1500
Apartamento T2 para arrendamento,Apartamento,AVENIDAS NOVAS,LISBOA,LISBOA,80.0,1850
Apartamento T3 para arrendamento,Apartamento,LUMIAR,LISBOA,LISBOA,117.6,1950
Moradia T4 para arrendamento,Moradia,PONTINHA,ODIVELAS,LISBOA,347.0,4200
"Apartamento T4 duplex com terraço, nas Avenidas Novas",Apartamento,AVENIDAS NOVAS,LISBOA,LISBOA,142.0,4200
Moradia T3 para arrendamento,Moradia,BELEM,LISBOA,LISBOA,130.0,4100
Amplo apartamento na Rua José Estevão,Apartamento,ARROIOS,LISBOA,LISBOA,170.0,4100
"Luxury in Lapa · T2+1 · Breathtaking River Views, Modernist Opulence",Apartamento,ESTRELA,LISBOA,LISBOA,130.0,4050
Apartamento T1 para arrendamento,Apartamento,SANTAREM,SANTAREM,SANTAREM,39.0,750
Apartamento T1 para arrendamento,Apartamento,SANTA MARIA MAIOR,LISBOA,LISBOA,66.0,1200
Arrenda-se Apartamento T1 mobilado e equipado em Coimbra,Apartamento,EIRAS,EIRAS,COIMBRA,70.0,700
Apartamento T2 para arrendamento em Benfica.,Apartamento,BENFICA,LISBOA,LISBOA,145.0,4000
Apartamento T4 para arrendamento em Telheiras,Apartamento,LUMIAR,LISBOA,LISBOA,164.65,4000
T4 Avenidas Novas,Apartamento,AVENIDAS NOVAS,LISBOA,LISBOA,215.0,4000
Arrenda-se Moradia Nova-Braga,Moradia,MERELIM,MERELIM ,BRAGA,252.0,4000
Apartamento T1 Espaçoso com Terraço Ensolarado junto ao Marquês de Pom,Apartamento,SANTO ANTONIO,LISBOA,LISBOA,40.0,4000
Para arrendar : Apartamento T4+1 escritório ao lado do Rato com 150m2,Apartamento,CAMPO DE OURIQUE,LISBOA,LISBOA,150.0,4000
Apartamento T3 para arrendamento,Apartamento,CEDOFEITA,PORTO,PORTO,105.0,1600
Apartamento T1 para arrendamento,Apartamento,CAPARICA,ALMADA,SETUBAL,57.1,900
Apartamento T1 para arrendamento,Apartamento,ARCOZELO,VILA NOVA DE GAIA,PORTO,63.0,830
Apartamento T4 para arrendamento,Apartamento,ARROIOS,LISBOA,LISBOA,120.0,2500
Apartamento T2 para arrendamento,Apartamento,CAMPOLIDE,LISBOA,LISBOA,72.0,1400
Apartamento T1 para arrendamento,Apartamento,BUARCOS,FIGUEIRA DA FOZ,COIMBRA,40.0,450
Apartamento T3 para arrendamento,Apartamento,BUARCOS,FIGUEIRA DA FOZ,COIMBRA,80.0,800
Apartamento T2 para arrendamento,Apartamento,CORROIOS,SEIXAL,SETUBAL,100.0,1100
Apartamento T1 para arrendamento,Apartamento,BUARCOS,FIGUEIRA DA FOZ,COIMBRA,50.0,550
T2 Condomínio FÁBRICA 1921,Apartamento,BENFICA,LISBOA,LISBOA,83.0,4000
Apartamento T1 para arrendamento na prestigiada Rua Casti...,Apartamento,SANTO ANTONIO,LISBOA,LISBOA,71.0,4000
"Olhão - Villa V4  Isolada com Ginásio, Jardim e Piscina Privada",Moradia,FARO,FARO ,FARO,400.0,4000
Fantástico Apartamento T5  na 1ª linha da praia,Apartamento,SANTIAGO,SESIMBRA,SETUBAL,250.0,4000
Arrenda-se apartamento T4 + 1 em Belém,Apartamento,BELEM,LISBOA,LISBOA,127.0,4000
Apartamento T5 para arrendamento,Apartamento,SANTIAGO,SESIMBRA,SETUBAL,250.0,4000
Moradia T4 Mobilada junto ao Oeiraspark e acesso A5,Moradia,OEIRAS,OEIRAS,LISBOA,300.0,4000
Apartamento T1 para arrendamento,Apartamento,ALCOCHETE,ALCOCHETE,SETUBAL,40.0,900
Apartamento T2 para arrendamento,Apartamento,ALVALADE,LISBOA,LISBOA,85.0,1750
Apartamento T3 para arrendamento,Apartamento,BARREIRO,BARREIRO,SETUBAL,80.0,1250
Moradia T3 para arrendamento,Moradia,SAO DOMINGOS DE RANA,CASCAIS,LISBOA,156.0,3900
Apartamento T1 Arrendamento Proximo Ponte Arrabida,Apartamento,SANTA MARINHA,VILA NOVA DE GAIA,PORTO,57.0,850
Moradia T3 para arrendamento,Moradia,CHARNECA DE CAPARICA,ALMADA,SETUBAL,180.0,2500
Apartamento T3 para arrendamento,Apartamento,TAVIRA,TAVIRA,FARO,97.29,1600
Moradia T4 para arrendamento,Moradia,PORTO SALVO,OEIRAS,LISBOA,228.0,3900
"Casa na natureza, com piscina, perto do rio douro para arrendamento",Moradia,SANTA MARIA DE SARDOURA,CASTELO DE PAIVA,AVEIRO,500.0,650
MORADIA V4 ALMADA PARA ARRENDAMENTO -  Laranjeiro e Feijó - Vale Flore,Moradia,LARANJEIRO,ALMADA,SETUBAL,144.0,4000
Apartamento T5 nas Avenidas Novas - 246 m2 - Avenida Visconde Valmor,Apartamento,AVENIDAS NOVAS,LISBOA,LISBOA,198.0,4000
T2 de Charme entre o Rato e o Jardim da Estrela,Apartamento,CAMPO DE OURIQUE,LISBOA,LISBOA,129.0,4000
Apartamento T4 I Arrendamento I Areeiro,Apartamento,AREEIRO,LISBOA,LISBOA,200.0,4000
Apartamento T4 para arrendamento,Apartamento,AVENIDAS NOVAS,LISBOA,LISBOA,216.0,4000
Moradia T4 para arrendamento,Moradia,ALGUEIRAO-MEM MARTINS,SINTRA,LISBOA,247.0,4000
"Casa / Villa T4 em Lisboa de 180,00 m2",Moradia,CASCAIS,CASCAIS,LISBOA,180.0,4000
Moradia em Cascais,Moradia,CASCAIS,CASCAIS,LISBOA,180.0,4000
Apartamento T3 para arrendamento,Apartamento,AVENIDAS NOVAS,LISBOA,LISBOA,150.0,4000
"Moradia T3, perto da praia, em Vale do Lobo, Algarve",Moradia,ALMANCIL,LOULE,FARO,125.0,4000
Apartamento T4 para arrendamento,Apartamento,CASCAIS,CASCAIS,LISBOA,130.0,3990
Apartamento T2 para arrendamento,Apartamento,PARQUE DAS NACOES,LISBOA,LISBOA,118.0,2100
Moradia T4 para arrendamento,Moradia,GOLPILHEIRA,BATALHA,LEIRIA,186.46,1250
Apartamento T1 para arrendamento,Apartamento,CORROIOS,SEIXAL,SETUBAL,70.0,816
Apartamento T2 para arrendamento,Apartamento,SAO DOMINGOS DE RANA,CASCAIS,LISBOA,103.0,2600
Apartamento T2 para arrendamento,Apartamento,VILAR DE ANDORINHO,VILA NOVA DE GAIA,PORTO,106.0,950
Apartamento T2 na Ameixoeira,Apartamento,SANTA CLARA,LISBOA,LISBOA,62.0,1000
Apartamento T2 para arrendamento,Apartamento,ARROIOS,LISBOA,LISBOA,70.0,2500
Apartamento T3 para arrendamento,Apartamento,PARQUE DAS NACOES,LISBOA,LISBOA,133.92,2800
Apartamento T3 para arrendamento,Apartamento,GAFANHA DA NAZARE,ILHAVO,AVEIRO,98.4,1200
Moradia T3 para arrendamento,Moradia,AZEITAO,SETUBAL ,SETUBAL,458.0,2300
"Aluga-se T3 mobilado e equipado, com piscina e jardim",Apartamento,SINTRA,SINTRA,LISBOA,160.0,3950
"PENTHOUSE T3, com vista frontal para o Rio Tejo na Expo Sul - MOBILADA",Apartamento,PARQUE DAS NACOES,LISBOA,LISBOA,165.0,3950
Moradia T5 com Piscina em Azeitão (São Simão) para Arrendamento,Moradia,AZEITAO,SETUBAL ,SETUBAL,176.0,3950
!! Fantástico Excecional T4 Apartamento Centro da Cidade Lisboa,Apartamento,SANTO ANTONIO,LISBOA,LISBOA,180.0,3950
Apartamento T4 para arrendamento,Apartamento,ALFRAGIDE,AMADORA,LISBOA,177.7,3950
Apartamento T4 luxo no coração das Avenidas Novas,Apartamento,AVENIDAS NOVAS,LISBOA,LISBOA,145.0,3950
Apartamento T5 para arrendamento,Apartamento,AVENIDAS NOVAS,LISBOA,LISBOA,180.0,3900
Moradia T4 para arrendamento,Moradia,ARRUDA DOS VINHOS,ARRUDA DOS VINHOS,LISBOA,260.0,2816
Moradia T3 para arrendamento,Moradia,RAMALDE,PORTO,PORTO,179.4,2000
Apartamento T2 para arrendamento,Apartamento,AGUAS LIVRES,AMADORA,LISBOA,88.0,1300
Apartamento T3 para arrendamento,Apartamento,CASCAIS,CASCAIS,LISBOA,111.0,2350
Apartamento T1 para arrendamento,Apartamento,PARQUE DAS NACOES,LISBOA,LISBOA,68.0,1500
T4 Avenida Bessa,Apartamento,RAMALDE,PORTO,PORTO,160.0,2150
"T2+1 Com Escritório, Centro Braga",Apartamento,SAO VICENTE,SAO VICENTE,BRAGA,135.0,1500
Apartamento T4 no Edifício Domus no Restelo,Apartamento,BELEM,LISBOA,LISBOA,196.0,3900
T3 em condomínio fechado com piscina,Apartamento,MOSCAVIDE,LOURES,LISBOA,160.0,3900
Moradia T5 - zona nobre de Braga,Moradia,NOGUEIRA,BRAGA,BRAGA,300.0,3900
Elegante moradia T4 em condominio com piscina para arrendar,Moradia,CASCAIS,CASCAIS,LISBOA,176.0,3900
Apartamento T2 para arrendamento,Apartamento,CARCAVELOS,CASCAIS,LISBOA,72.0,1800
Apartamento t2,Apartamento,SINES,SINES,SETUBAL,105.0,1150
Apartamento T2 com parqueamento para arrendamento Seixal.,Apartamento,SEIXAL,ARRENTELA,SETUBAL,103.0,1150
Moradia T1 rústica com espaço exterior e árvores  de frutos,Moradia,SAO JOAO DE REI,POVOA DE LANHOSO,BRAGA,95.0,575
Apartamento T1 para arrendamento,Apartamento,BENFICA,LISBOA,LISBOA,23.43,1000
T3 ENTRONCAMENTO 850€,Apartamento,NOSSA SENHORA DE FATIMA,ENTRONCAMENTO,SANTAREM,112.0,850
Apartamento T4 com muito charme no Príncipe Real,Apartamento,MISERICORDIA,LISBOA,LISBOA,113.75,3900
"Moradia T4 mais escritório , Fraião",Moradia,NOGUEIRA,BRAGA,BRAGA,200.0,2000
Apartamento T2 em Lisboa,Apartamento,SANTA MARIA MAIOR,LISBOA,LISBOA,136.0,3900
Apartamento novo com 130m2 e a estrear no condomínio Conde de Lima,Apartamento,SANTO ANTONIO,LISBOA,LISBOA,130.0,3850
Apartamento em frente ao Casino Estoril . ( CF ),Apartamento,CASCAIS,CASCAIS,LISBOA,110.0,3800
Moradia T4 para arrendamento,Moradia,ARDEGAO,FREIXO,VIANA DO CASTELO,270.0,3800
"Conforto em 130 m2, com vistas fabulosas, em Santos",Apartamento,ESTRELA,LISBOA,LISBOA,130.0,3800
T2 no Chiado,Apartamento,MISERICORDIA,LISBOA,LISBOA,150.0,2000
Apartment in Benfica,Apartamento,BENFICA,LISBOA,LISBOA,31.0,1250
Apartamento em frente ao Casino Estoril ( ALM ),Apartamento,CASCAIS,CASCAIS,LISBOA,110.0,3800
T3 vista panoramica e boas areas S. João Estoril remodelado equipado,Apartamento,CASCAIS,CASCAIS,LISBOA,150.0,1750
Moradia Isolada T3 | Piscina | Vistas Rio | 5 Min Porto,Moradia,GONDOMAR,VALBOM,PORTO,440.0,2750
Moradia T5 para arrendamento,Moradia,SINTRA,SINTRA,LISBOA,225.0,3800
Apartment in Benfica,Apartamento,BENFICA,LISBOA,LISBOA,41.0,1520
Apartment in Benfica,Apartamento,BENFICA,LISBOA,LISBOA,41.0,1510
Apartamento T4 para arrendamento,Apartamento,BELEM,LISBOA,LISBOA,192.0,3800
Apartment in Benfica,Apartamento,BENFICA,LISBOA,LISBOA,36.0,1250
"Moradia T3 com piscina, no Bom Sucesso Resort, Óbidos",Moradia,VAU,OBIDOS,LEIRIA,185.0,3800
Arrendo moradia T4,Moradia,ARCA,PONTE DE LIMA,VIANA DO CASTELO,300.0,1000
Furnished Apartment with views in Chiado,Apartamento,SANTA MARIA MAIOR,LISBOA,LISBOA,169.0,3790
Aluga-se T1/0 em Gaia,Apartamento,MAFAMUDE,VILA NOVA DE GAIA,PORTO,45.0,800
Apartamento Loft 24 T1 com terraço,Apartamento,ESTRELA,LISBOA,LISBOA,105.0,2100
"Apartamento, 140 m², Cascais e Estoril",Apartamento,CASCAIS,CASCAIS,LISBOA,140.0,3750
Apartamento T2 para arrendamento,Apartamento,OLIVEIRA,GUIMARAES,BRAGA,111.4,1100
Arrendo T3,Apartamento,SAO VICTOR,SAO VICTOR,BRAGA,170.0,1200
Apartamento T4 para arrendamento,Apartamento,CASCAIS,CASCAIS,LISBOA,173.0,3750
Apartamento T4 Moderno para arrendamento na RESTELO,Apartamento,BELEM,LISBOA,LISBOA,210.0,3750
Moradia T4 para arrendamento,Moradia,SAO FRANCISCO,ALCOCHETE,SETUBAL,168.0,3750
Belas Clube de Campo - Apartamento Arrendamento,Apartamento,QUELUZ,SINTRA,LISBOA,217.0,3750
Apartamento T4 para arrendamento no Restelo.,Apartamento,BELEM,LISBOA,LISBOA,197.0,3700
Apartamento T3 para arrendamento,Apartamento,CASCAIS,CASCAIS,LISBOA,143.0,3700
Apartamento t2+1,Apartamento,CAMPO DE OURIQUE,LISBOA,LISBOA,79.0,1950
T2 C/Terraço,Apartamento,CANIDELO,VILA NOVA DE GAIA,PORTO,93.0,1250
CP/Arrendamento de Apartamento T2 Antas Atrium,Apartamento,CAMPANHA,CAMPANHA,PORTO,90.0,2500
apatrtamento T1 perto do metro S. joão 2 meses para arrendamento,Apartamento,PARANHOS,PORTO,PORTO,35.0,600
T1 Malveira - Rua 1º de Maio - novo a estrear com lugar de garagem,Apartamento,MALVEIRA,MAFRA,LISBOA,60.0,800
"Apartamento T4 de sonho, no Restelo. Vista rio!",Apartamento,BELEM,LISBOA,LISBOA,196.0,3700
"Fantástico T3 para arrendar no Lisbon Stone Block , Avenidas Novas",Apartamento,AVENIDAS NOVAS,LISBOA,LISBOA,142.0,3700
Moradia T4 para arrendamento,Moradia,ALCABIDECHE,CASCAIS,LISBOA,218.0,3700
"Apartamento T3 com piscina, no Garrão, Almancil, Algarve",Apartamento,ALMANCIL,LOULE,FARO,139.0,3700
T2 flat for rent in rua Bernardo Lima,Apartamento,SANTO ANTONIO,LISBOA,LISBOA,106.0,3700
ARRENDAMENTO T4- EDIFÍCIO COMENDADOR (Leiria),Apartamento,LEIRIA,LEIRIA,LEIRIA,278.0,3600
Arrendamento . Moradia T5 isolada em Sintra,Moradia,SINTRA,SINTRA,LISBOA,160.0,3600
Apartamento T3 remodelado a estrear na Avenida General Roçadas,Apartamento,PENHA DE FRANCA,LISBOA,LISBOA,82.0,1600
Apartamento T2 na Avenida General Roçadas totalmente remodelado e a es,Apartamento,PENHA DE FRANCA,LISBOA,LISBOA,78.0,1400
Apartamento T3 - Arrendamento - Mira de Aire,Apartamento,MIRA DE AIRE,PORTO DE MOS,LEIRIA,104.0,700
T1 remodelado em Pontinha,Apartamento,PONTINHA,ODIVELAS,LISBOA,58.0,850
Apartamento T2 para arrendamento,Apartamento,AGUAS LIVRES,AMADORA,LISBOA,80.0,900
T3 no Empreendimento Del Rey Residence com parqueamento e arrecadação,Apartamento,ALENQUER,ALENQUER,LISBOA,84.0,1200
Apartamento T1 para arrendamento situado bem no coração d...,Apartamento,MISERICORDIA,LISBOA,LISBOA,41.0,1500
T1 MOBILADO na Paiva Couceiro (Penha de França),Apartamento,PENHA DE FRANCA,LISBOA,LISBOA,45.0,1400
APARTAMENTO CENTRO DA VILA DE ARCOS DE VALDEVEZ,Apartamento,ARCOS DE VALDEVEZ,VILA FONCHE,VIANA DO CASTELO,130.2,650
Moradia T4 C/Piscina Cerro Azul ao ano,Moradia,MONCARAPACHO,OLHAO,FARO,220.0,3600
Moradia T5 para arrendamento,Moradia,QUINTA DO ANJO,PALMELA,SETUBAL,250.0,3600
Moradia T3 em Banda no Condomínio Fechado da Bela Vista -...,Moradia,SINTRA,SINTRA,LISBOA,158.0,3600
Apartamento T4 no Edifício Comendador no centro de Leiria,Apartamento,LEIRIA,LEIRIA,LEIRIA,278.8,3575
Apartamento T3 para Arrendamento - Cantareira - Porto,Apartamento,ALDOAR,PORTO,PORTO,158.0,3500
Moradia em Cascais,Moradia,ALCABIDECHE,CASCAIS,LISBOA,130.0,3500
Arrenda-se Moradia Mobilada - Fraião - Braga,Moradia,NOGUEIRA,BRAGA,BRAGA,190.0,3500
T3 novo - próximo estação CP,Apartamento,BRAGA,BRAGA,BRAGA,120.0,1000
Apartamento T3 Dublex Moderno com Jardim Privado!,Apartamento,PENHA DE FRANCA,LISBOA,LISBOA,90.0,2400
"Arrenda-se T2 boas área, renovado com excelente localização.",Apartamento,MATOSINHOS,MATOSINHOS,PORTO,93.0,1200
"Moradia T4 Bairro dos Músicos, Porto - Arrendamento",Moradia,LORDELO DO OURO,PORTO,PORTO,194.8,2500
R VISCONDE JUROMENHA 5,Apartamento,PENHA DE FRANCA,LISBOA,LISBOA,55.0,850
Apartamento T1 Moderno com Varanda!,Apartamento,PENHA DE FRANCA,LISBOA,LISBOA,50.0,1350
Apartamento T3 num Condomínio Fechado com Piscina!,Apartamento,CARCAVELOS,CASCAIS,LISBOA,138.0,2500
Apartamento T4 a estrear em Campo de Ourique,Apartamento,CAMPO DE OURIQUE,LISBOA,LISBOA,130.0,3500
Excelente Moradia com Piscina | Albufeira | Algarve,Moradia,ALBUFEIRA,ALBUFEIRA,FARO,219.0,3500
T3 Duplex | Vista Rio | 150 m2,Apartamento,LORDELO DO OURO,PORTO,PORTO,150.0,3500
Moradia / Ferreira do Zêzere.,Moradia,FERREIRA DO ZEZERE,FERREIRA DO ZEZERE,SANTAREM,200.0,3500
"Apartamento T2+2 duplex sem móveis, inserido em condomíni...",Apartamento,CASCAIS,CASCAIS,LISBOA,108.0,3500
"Aluga-se T2 no luxuoso condomínio privado Foz Tejo , no Alto de Algés",Apartamento,ALGES,OEIRAS,LISBOA,115.0,2450
"Apartamento T2, mobilado e equipado, centro de Aveiro",Apartamento,GLORIA,AVEIRO,AVEIRO,70.0,920
Apartamento T1 totalmente renovado e mobilado - Chile Lisboa,Apartamento,ARROIOS,LISBOA,LISBOA,43.0,1100
"T2 Remodelado com Garagem e Terraço, Santo Antonio Olivais, Coimbra",Apartamento,SANTO ANTONIO DOS OLIVAIS,COIMBRA,COIMBRA,86.0,980
"Apartamento T1, Alcochete",Apartamento,ALCOCHETE,ALCOCHETE,SETUBAL,58.0,1500
Arrenda-se T1+1 em Barcelos,Apartamento,BARCELOS,VILA BOA,BRAGA,118.5,900
"Moradia T2 geminada, no centro de cascais",Moradia,CASCAIS,CASCAIS,LISBOA,140.0,3000
Arrendamento de Apartamento T2 - Rua Lopes (4 meses),Apartamento,PENHA DE FRANCA,LISBOA,LISBOA,100.0,1100
Apartamento T1 mobilado para arrendamento na Avenida da L...,Apartamento,SANTO ANTONIO,LISBOA,LISBOA,90.0,3500
Moradia T4 - Arrendamento anual - piscina - jardim - barbecue - Albufe,Moradia,FERREIRAS,ALBUFEIRA,FARO,319.0,3500
T2 para alugar em rua Senhora Gloria,Apartamento,SAO VICENTE,SAO VICENTE,LISBOA,120.0,3500
Apartamento T3 para arrendamento,Apartamento,RAMADA,ODIVELAS,LISBOA,153.0,3500
Apartamento T3 para arrendamento,Apartamento,OEIRAS,OEIRAS,LISBOA,155.0,3500
Aluga-se apartamento T1,Apartamento,SANTA CRUZ/TRINDADE,CHAVES,VILA REAL,70.0,400
Moradia t2 aluguer,Moradia,CARAPINHEIRA,MONTEMOR-O-VELHO,COIMBRA,120.0,400
Moradia T2 para arrendamento,Moradia,MONFORTE DA BEIRA,MONFORTE DA BEIRA,CASTELO BRANCO,50.4,400
T1 em Zona Histórica perto do Palácio São Bento,Apartamento,MISERICORDIA,LISBOA,LISBOA,59.0,1300
T1 remodelado com terraço para arrendamento na Rua Marques da Silva,Apartamento,ARROIOS,LISBOA,LISBOA,53.0,1000
Moradia T4 para arrendamento,Moradia,FERREIROS,PROZELO,BRAGA,380.0,800
Apartamento para alugar em Refoios do Lima,Apartamento,CALHEIROS,PONTE DE LIMA,VIANA DO CASTELO,50.0,400
Apartamento T3 Quinta da Graciosa,Apartamento,CASCAIS,CASCAIS,LISBOA,126.0,3500
Apartamento T3 renovado com parqueamento,Apartamento,ALVALADE,LISBOA,LISBOA,140.0,3500
Apartamento T3 para arrendamento,Apartamento,AVENIDAS NOVAS,LISBOA,LISBOA,137.0,3500
Moradia T4 para arrendamento,Moradia,AIRAO SANTA MARIA,AIRAO SAO JOAO,BRAGA,325.0,3500
MORADIA INDIVIDUAL C/ PISCINA EM V. N. FAMALICÃO,Moradia,GAVIAO,VILA NOVA DE FAMALICAO,BRAGA,377.0,3500
T1 Estarreja Centro,Apartamento,BEDUIDO,ESTARREJA,AVEIRO,50.0,650
R TEIXEIRA AGUILLAR 125,Apartamento,CARCAVELOS,CASCAIS,LISBOA,92.0,1224
"Apartamento em Oeiras, Queijas",Apartamento,CARNAXIDE,OEIRAS,LISBOA,79.0,980
"Apartamento em Sintra, São Marcos",Apartamento,CACEM,SINTRA,LISBOA,89.0,895
"Apartamento em Barreiro, Alto do Seixalinho",Apartamento,ALTO DO SEIXALINHO,BARREIRO,SETUBAL,98.0,650
"Apartamento em Olhão, Olhão",Apartamento,OLHAO,OLHAO,FARO,116.0,640
Fantástico Apartamento T2+1 com Terraço Privado,Apartamento,SANTA MARIA MAIOR,LISBOA,LISBOA,100.0,3500
"Apartamento em Sobral de Monte Agraço, Sapataria",Apartamento,SAPATARIA,SOBRAL DE MONTE AGRACO,LISBOA,117.0,875
"Apartamento em Porto, Paranhos",Apartamento,PARANHOS,PORTO,PORTO,77.0,870
"Apartamento em Alenquer, Santo Estêvão",Apartamento,ALENQUER,ALENQUER,LISBOA,100.0,730
Apartamento T4 recuado para arrendamento no coração de Matosinhos Sul.,Apartamento,MATOSINHOS,MATOSINHOS,PORTO,176.4,3500
"Apartamento em Vila Nova de Gaia, Oliveira do Douro",Apartamento,OLIVEIRA DO DOURO,VILA NOVA DE GAIA,PORTO,131.0,870
Apartamento T3 para arrendamento,Apartamento,SANTA MARINHA,VILA NOVA DE GAIA,PORTO,129.0,3500
"Apartamento em Vila Nova de Gaia, Oliveira do Douro",Apartamento,OLIVEIRA DO DOURO,VILA NOVA DE GAIA,PORTO,108.0,940
Casa T3 a 15 minutos de Vila Real,Moradia,CONSTANTIM,VILA REAL,VILA REAL,140.0,600
Apartamento T2 Santa Clara,Apartamento,SANTA CLARA,COIMBRA,COIMBRA,78.0,850
"T1 Mobilado em Santa luzia, Paranhos Porto",Apartamento,PARANHOS,PORTO,PORTO,65.0,850
T2 Avenida Dr Elísio de Moura/Solum,Apartamento,SANTO ANTONIO DOS OLIVAIS,COIMBRA,COIMBRA,85.0,700
Arrendamento - Moradia Moderna T3 em Matarraque,Moradia,SAO DOMINGOS DE RANA,CASCAIS,LISBOA,100.0,3500
Moradia de charme no Centro Histórico da Parede com Vista Mar e a 5 mi,Moradia,CARCAVELOS,CASCAIS,LISBOA,112.0,3500
Apartamento T5 nas AVENIDAS NOVAS - AV. BARBOSA DU BOCAGE,Apartamento,AVENIDAS NOVAS,LISBOA,LISBOA,224.0,3500
Apartamento T3 Cais da Afurada em Vila Nova Gaia,Apartamento,SANTA MARINHA,VILA NOVA DE GAIA,PORTO,129.0,3500
